,loc1,loc2,grading,usedtimes1,usedtimes2,times,score1,score2,path1,path2
83571,163,193,25,9,4,1,7212,130,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83571]","[83883, 83767, 83725, 83571]"
83568,163,194,40,10,8,1,7226,194,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83568]","[83883, 83767, 83725, 83588, 83568]"
83570,163,195,25,13,15,1,7210,218,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83570]","[83883, 83767, 83725, 83648, 83607, 83570]"
83572,163,196,25,6,15,1,7209,242,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83572]","[83883, 83767, 83725, 83705, 83667, 83624, 83572]"
83569,163,197,25,6,16,1,7208,281,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83569]","[83883, 83767, 83725, 83705, 83667, 83624, 83608, 83569]"
83566,163,198,40,13,15,1,7222,320,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83566]","[83883, 83767, 83725, 83705, 83667, 83624, 83608, 83594, 83566]"
83573,163,201,25,6,17,1,7204,342,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83573]","[83883, 83767, 83725, 83702, 83689, 83663, 83625, 83610, 83596, 83573]"
83567,163,202,40,6,23,1,7218,371,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83567]","[83883, 83767, 83725, 83702, 83689, 83663, 83625, 83610, 83590, 83567]"
83597,164,190,25,7,5,1,7104,54,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83445, 83537, 83597]","[83724, 83597]"
83588,164,193,50,51,5,1,7286,156,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83588]","[83883, 83767, 83725, 83588]"
83595,164,194,25,10,7,1,7260,170,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83595]","[83883, 83767, 83725, 83648, 83595]"
83593,164,195,25,13,11,1,7259,219,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83593]","[83883, 83767, 83725, 83648, 83607, 83593]"
83591,164,196,40,9,12,1,7273,258,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83591]","[83883, 83767, 83725, 83705, 83667, 83624, 83591]"
83594,164,197,25,6,13,1,7257,282,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83594]","[83883, 83767, 83725, 83705, 83667, 83624, 83608, 83594]"
83592,164,198,40,13,13,1,7271,296,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83592]","[83883, 83767, 83725, 83702, 83689, 83663, 83625, 83592]"
83596,164,200,25,6,16,1,7254,319,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83596]","[83883, 83767, 83725, 83702, 83689, 83663, 83625, 83610, 83596]"
83590,164,201,40,6,17,1,7268,333,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83590]","[83883, 83767, 83725, 83702, 83689, 83663, 83625, 83610, 83590]"
83589,164,202,40,6,23,1,7267,367,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83434, 83440, 83518, 83536, 83564, 83589]","[83883, 83767, 83725, 83702, 83689, 83663, 83644, 83632, 83611, 83589]"
83615,165,192,25,2,5,1,7141,79,"[81111, 81127, 81156, 81184, 81203, 81204, 81240, 81242, 81255, 81259, 81261, 81269, 81272, 81274, 81277, 81315, 81316, 81327, 81328, 81330, 81331, 81354, 81355, 81358, 81367, 81373, 81381, 81383, 81384, 81391, 81392, 81394, 81396, 81397, 81399, 81423, 81433, 81445, 81462, 81503, 81542, 81587, 81591, 81614, 81629, 81636, 81642, 81644, 81652, 81653, 81654, 81656, 81659, 81661, 81662, 81674, 81677, 81679, 81888, 81897, 81909, 81914, 82124, 82125, 82128, 82130, 82203, 82204, 82205, 82207, 82220, 82222, 82226, 82231, 82237, 82241, 82243, 82247, 82461, 82466, 82471, 82472, 82473, 82476, 82480, 82482, 82485, 82489, 82490, 82499, 82500, 82631, 82632, 82643, 82646, 82651, 82754, 82772, 82779, 82787, 82891, 82904, 82908, 82914, 83068, 83070, 83076, 83080, 83090, 83099, 83100, 83104, 83117, 83118, 83119, 83120, 83133, 83146, 83147, 83149, 83150, 83152, 83154, 83156, 83158, 83160, 83163, 83164, 83165, 83166, 83169, 83171, 83173, 83174, 83177, 83183, 83179, 83184, 83265, 83270, 83278, 83282, 83290, 83297, 83322, 83339, 83408, 83445, 83537, 83565, 83615]","[83798, 83634, 83615]"
