,0,1,2,3,4,5,6,7,8,9,10,11,grading
410486,hsa17s12g00292,ptr16s13g00319,0.336,408,248,0,6,413,6,380,5.324e-57,220,25
411567,hsa17s12g00003,ptr16s13g00005,0.831,602,86,0,1,510,1,602,0.0,1032,50
411568,hsa17s12g00003,ptr16s13g00004,0.6409999999999999,557,166,0,21,484,25,581,6.305999999999996e-227,704,25
411582,hsa17s12g00003,ptr16s13g00773,0.287,575,302,0,31,454,60,634,5.893999999999999e-68,241,25
411982,hsa17s12g00483,ptr16s13g00415,0.9279999999999999,396,28,0,1,396,1,396,1.1119999999999996e-252,771,50
412012,hsa17s12g00515,ptr16s13g00392,0.978,145,3,0,1,145,94,238,9.748999999999999e-95,301,50
412028,hsa17s12g00867,ptr16s13g00111,0.998,459,1,0,1,459,1,459,3.321e-320,970,50
412031,hsa17s12g00867,ptr16s13g00097,0.615,459,175,0,1,459,1,455,1.4189999999999996e-175,552,25
412033,hsa17s12g00867,ptr16s13g00965,0.9390000000000001,197,12,0,18,214,9,200,1.4149999999999998e-119,390,25
412037,hsa17s12g00867,ptr16s13g00724,0.43200000000000005,188,101,0,272,459,1726,1904,7.988e-37,147,25
412051,hsa17s12g00867,ptr16s13g00725,0.39899999999999997,184,102,0,276,459,306,476,5.032999999999999e-31,129,25
412060,hsa17s12g00867,ptr16s13g00764,0.37799999999999995,187,108,0,273,459,1886,2059,9.983e-29,122,10
412061,hsa17s12g00867,ptr16s13g00243,0.375,187,109,0,273,459,962,1136,2.403e-28,121,10
412102,hsa17s12g00899,ptr16s13g00998,0.938,540,33,0,1,540,1,537,0.0,1064,50
415152,hsa17s12g01008,ptr16s13g01117,0.899,874,88,0,1,874,1,869,0.0,1639,50
415203,hsa17s12g00173,ptr16s13g00205,0.598,310,111,0,34,309,29,338,2.646999999999999e-112,361,50
415204,hsa17s12g00173,ptr16s13g00191,0.365,177,100,0,1,177,1,159,5.29e-26,110,25
415205,hsa17s12g00173,ptr16s13g00206,0.302,226,155,0,79,304,84,306,1.485e-24,106,25
415207,hsa17s12g00205,ptr16s13g00239,0.941,162,9,0,112,273,11,172,2.576e-99,322,50
415210,hsa17s12g00621,ptr16s13g00282,0.951,962,47,0,1,962,1,962,0.0,1923,50
415213,hsa17s12g00653,ptr16s13g00718,0.961,277,11,0,1,277,1,277,1.4619999999999996e-182,562,50
418400,hsa17s12g00893,ptr16s13g00991,0.8240000000000001,214,33,0,1,214,1,187,1.6149999999999996e-115,365,50
418411,hsa17s12g00031,ptr16s13g00039,0.977,240,5,0,1,240,1,240,1.8569999999999993e-156,496,50
418412,hsa17s12g00031,ptr16s13g00040,0.9309999999999999,212,15,0,235,446,59,270,1.6049999999999996e-128,415,25
420652,hsa17s12g01022,ptr16s13g01137,0.9670000000000001,239,8,0,1,239,1,239,1.5179999999999995e-157,489,50
420774,hsa17s12g00640,ptr16s13g00701,0.9359999999999999,171,11,0,1,171,1,171,8.299999999999999e-107,338,50
420776,hsa17s12g00672,ptr16s13g00736,0.99,97,1,0,1,97,1,97,2.811999999999999e-62,205,50
420778,hsa17s12g00960,ptr16s13g01061,0.937,707,44,0,1,707,1,707,0.0,1390,50
422156,hsa17s12g00742,ptr16s13g00825,0.951,426,21,0,1,426,1,426,4.0209999999999976e-280,852,50
425295,hsa17s12g00355,ptr16s13g00551,0.9179999999999999,5542,454,0,1,5537,1,5542,0.0,10632,50
425299,hsa17s12g00355,ptr16s13g01049,0.504,142,69,0,5396,5537,1822,1962,8.706e-31,136,25
425345,hsa17s12g00387,ptr16s13g00517,0.9329999999999999,56,4,0,1,56,71,126,9.97e-31,112,50
426425,hsa17s12g00424,ptr16s13g00480,0.858,564,80,0,1,564,1,564,0.0,1004,50
426426,hsa17s12g00424,ptr16s13g00479,0.7020000000000001,564,140,0,1,564,1,472,3.568999999999998e-257,794,25
426427,hsa17s12g00424,ptr16s13g00478,0.6729999999999999,577,179,0,16,563,15,591,1.5859999999999991e-249,772,25
426428,hsa17s12g00424,ptr16s13g00481,0.637,557,197,0,8,564,7,551,3.894999999999998e-224,698,25
426429,hsa17s12g00424,ptr16s13g00466,0.534,582,246,0,16,544,14,595,1.5069999999999995e-185,587,25
426430,hsa17s12g00424,ptr16s13g00465,0.5589999999999999,539,228,0,16,554,87,603,7.174999999999998e-182,576,10
426431,hsa17s12g00424,ptr16s13g00467,0.525,579,261,0,9,559,8,586,2.258999999999999e-180,572,10
426432,hsa17s12g00424,ptr16s13g00472,0.54,554,243,0,17,545,16,569,1.8219999999999992e-178,566,10
426433,hsa17s12g00424,ptr16s13g00473,0.505,589,262,0,16,546,20,608,1.0609999999999997e-173,552,10
426434,hsa17s12g00424,ptr16s13g00464,0.526,550,248,0,13,562,119,643,7.656999999999998e-171,544,10
426502,hsa17s12g00456,ptr16s13g00441,0.9790000000000001,431,9,0,1,431,1,431,1.0549999999999994e-293,892,50
426509,hsa17s12g00456,ptr16s13g00440,0.755,110,26,0,267,376,602,709,3.252e-45,171,25
427334,hsa17s12g00604,ptr16s13g00306,0.966,97,3,0,1,97,1,97,2.645e-58,199,50
427514,hsa17s12g00436,ptr16s13g00465,0.8390000000000001,534,84,0,1,520,75,608,1.1169999999999994e-303,926,50
427515,hsa17s12g00436,ptr16s13g00478,0.564,539,224,0,2,515,1,539,7.687999999999999e-185,582,25
427516,hsa17s12g00436,ptr16s13g00466,0.5429999999999999,555,223,0,10,499,11,565,2.6969999999999995e-181,572,25
427517,hsa17s12g00436,ptr16s13g00480,0.568,520,215,0,13,510,16,535,2.9899999999999994e-179,566,25
427518,hsa17s12g00436,ptr16s13g00481,0.542,547,237,0,2,519,1,547,5.040999999999999e-178,563,25
427519,hsa17s12g00436,ptr16s13g00467,0.524,566,238,0,4,505,3,568,4.0809999999999994e-176,557,10
427520,hsa17s12g00436,ptr16s13g00472,0.509,558,248,0,2,507,1,558,1.0299999999999998e-166,530,10
427521,hsa17s12g00436,ptr16s13g00464,0.586,460,188,0,14,467,123,582,1.3979999999999995e-163,521,10
427522,hsa17s12g00436,ptr16s13g00474,0.573,472,196,0,14,485,16,475,2.6179999999999994e-163,520,10
427523,hsa17s12g00436,ptr16s13g00471,0.539,509,224,0,19,504,24,532,3.581999999999999e-163,520,10
427586,hsa17s12g00468,ptr16s13g00429,0.958,330,14,0,1,330,1,330,9.362999999999996e-218,667,50
428421,hsa17s12g00500,ptr16s13g00399,0.7509999999999999,309,77,0,2,310,3,311,1.1179999999999997e-150,472,50
428422,hsa17s12g00500,ptr16s13g00401,0.7120000000000001,308,88,0,2,309,3,310,2.0199999999999994e-140,443,25
428423,hsa17s12g00500,ptr16s13g00397,0.6940000000000001,305,93,0,2,306,3,307,2.870999999999999e-134,425,25
428424,hsa17s12g00500,ptr16s13g00396,0.6759999999999999,305,98,0,2,306,3,307,6.8029999999999975e-130,412,25
428425,hsa17s12g00500,ptr16s13g00400,0.679,303,97,0,2,304,3,305,1.2769999999999998e-129,411,25
428426,hsa17s12g00500,ptr16s13g00398,0.636,306,111,0,2,307,3,308,2.509999999999999e-120,385,10
428434,hsa17s12g00500,ptr16s13g00402,0.474,305,160,0,2,306,5,309,4.065999999999999e-79,265,10
428470,hsa17s12g00500,ptr16s13g00403,0.446,303,166,0,2,304,30,330,1.2419999999999996e-71,244,10
428655,hsa17s12g00500,ptr16s13g00567,0.39299999999999996,294,175,0,2,295,5,293,1.9909999999999995e-56,199,10
428721,hsa17s12g00532,ptr16s13g00376,0.9470000000000001,284,15,0,1,284,1,284,6.336999999999999e-184,567,50
430190,hsa17s12g00007,ptr16s13g00009,0.883,106,12,0,37,142,1,106,1.3399999999999998e-58,197,50
431129,hsa17s12g00227,ptr16s13g00697,0.9440000000000001,690,39,0,1,690,1,690,0.0,1369,50
431130,hsa17s12g00227,ptr16s13g00699,0.7959999999999999,690,140,0,1,689,1,690,0.0,1125,25
431131,hsa17s12g00227,ptr16s13g00698,0.747,637,161,0,48,683,1,637,5.072e-314,965,25
431132,hsa17s12g00227,ptr16s13g00265,0.47700000000000004,677,340,0,15,691,30,681,1.3779999999999997e-184,590,25
431133,hsa17s12g00227,ptr16s13g00696,0.461,633,332,0,17,649,9,625,3.6999999999999987e-163,528,25
435785,hsa17s12g00896,ptr16s13g00994,0.9790000000000001,921,19,0,1,921,30,950,0.0,1902,50
435790,hsa17s12g00896,ptr16s13g00435,0.293,267,172,0,630,896,118,361,1.411e-26,118,25
438727,hsa17s12g00632,ptr16s13g00272,0.8420000000000001,165,25,0,1,165,1,162,5.177999999999998e-90,289,50
439892,hsa17s12g00824,ptr16s13g00917,0.9620000000000001,2458,93,0,1,2458,1,2458,0.0,4976,50
439897,hsa17s12g00856,ptr16s13g00952,0.9420000000000001,592,34,0,1,592,1,592,0.0,1171,50
440322,hsa17s12g00538,ptr16s13g00370,0.9209999999999999,1245,98,0,1,1245,1,1245,0.0,2399,50
442855,hsa17s12g00189,ptr16s13g00223,0.961,345,13,0,1,345,1,345,1.1319999999999997e-228,699,50
442856,hsa17s12g00189,ptr16s13g00222,0.456,328,177,0,12,338,17,344,1.3879999999999998e-80,271,25
442859,hsa17s12g00221,ptr16s13g00260,1.0,110,0,0,1,110,230,339,2.5869999999999998e-75,243,50
443675,hsa17s12g01011,ptr16s13g01122,0.5770000000000001,1048,358,0,3,1050,3,850,0.0,1160,50
443702,hsa17s12g01011,ptr16s13g00890,0.33299999999999996,263,167,0,13,275,52,303,1.477e-33,141,25
443749,hsa17s12g01011,ptr16s13g01011,0.289,282,198,0,15,293,96,377,1.489e-27,122,25
443784,hsa17s12g01011,ptr16s13g00281,0.335,210,134,0,20,222,13,222,1.6300000000000002e-25,115,25
443806,hsa17s12g01011,ptr16s13g00435,0.28,267,176,0,22,288,131,375,4.4789999999999996e-24,110,25
443813,hsa17s12g01011,ptr16s13g00829,0.317,217,143,0,12,228,187,396,1.0249999999999999e-23,109,10
443814,hsa17s12g01011,ptr16s13g01041,0.26899999999999996,283,192,0,15,278,164,446,1.0249999999999999e-23,109,10
443823,hsa17s12g01011,ptr16s13g00659,0.258,300,199,0,11,279,85,384,4.0759999999999995e-23,107,10
443825,hsa17s12g01011,ptr16s13g01000,0.282,257,177,0,22,278,30,277,4.0759999999999995e-23,107,10
444297,hsa17s12g01016,ptr16s13g01128,1.0,237,0,0,1,237,1,237,6.123999999999997e-164,506,50
444299,hsa17s12g01016,ptr16s13g00050,0.517,233,111,0,1,233,341,571,2.4939999999999997e-67,228,25
444304,hsa17s12g01016,ptr16s13g00502,0.32299999999999995,210,141,0,1,210,397,606,1.9709999999999998e-26,109,25
444422,hsa17s12g00329,ptr16s13g00576,0.968,780,25,0,1,780,72,851,0.0,1591,50
445227,hsa17s12g00498,ptr16s13g00400,0.922,314,24,0,1,314,1,314,1.5009999999999995e-197,608,50
445228,hsa17s12g00498,ptr16s13g00401,0.7,312,93,0,1,312,1,312,2.8659999999999994e-139,439,25
445229,hsa17s12g00498,ptr16s13g00397,0.655,305,105,0,1,305,1,305,1.6609999999999996e-124,397,25
445230,hsa17s12g00498,ptr16s13g00396,0.647,307,108,0,1,307,1,307,2.0579999999999992e-123,394,25
445231,hsa17s12g00498,ptr16s13g00399,0.634,310,113,0,1,310,1,310,2.3079999999999995e-121,388,25
445232,hsa17s12g00498,ptr16s13g00398,0.622,305,115,0,1,305,1,305,3.5879999999999997e-116,373,10
445236,hsa17s12g00498,ptr16s13g00402,0.475,295,154,0,2,296,4,298,1.7659999999999997e-76,258,10
445255,hsa17s12g00498,ptr16s13g00403,0.444,303,167,0,3,305,30,330,4.875999999999999e-71,242,10
445467,hsa17s12g00498,ptr16s13g00567,0.38299999999999995,294,178,0,3,296,5,293,6.043e-54,192,10
445494,hsa17s12g00498,ptr16s13g00571,0.321,297,175,0,1,297,2,259,1.1669999999999998e-39,151,10
445528,hsa17s12g00946,ptr16s13g01050,0.976,393,9,0,1,393,1,393,2.7459999999999986e-266,811,50
445531,hsa17s12g00978,ptr16s13g01079,0.938,169,10,0,1,169,31,199,8.831999999999998e-103,334,50
445532,hsa17s12g00978,ptr16s13g01080,0.986,154,2,0,169,322,9,162,1.0939999999999998e-98,323,25
446985,hsa17s12g00020,ptr16s13g00025,0.9490000000000001,281,14,0,1,281,1,281,2.417999999999999e-182,562,50
447432,hsa17s12g00294,ptr16s13g00619,0.9329999999999999,470,31,0,1,470,1,470,1.2679999999999992e-302,920,50
447433,hsa17s12g00646,ptr16s13g00711,0.83,497,75,0,1,497,1,442,2.7239999999999985e-278,851,50
449813,hsa17s12g00183,ptr16s13g00214,0.903,120,12,0,1,120,1,120,6.894999999999999e-70,228,50
451746,hsa17s12g00634,ptr16s13g00270,0.981,47,1,0,1,47,1,47,1.137e-25,100,50
451747,hsa17s12g00666,ptr16s13g00730,1.0,65,0,0,1,65,25,89,2.1229999999999997e-41,144,50
451758,hsa17s12g00890,ptr16s13g00988,0.9420000000000001,444,26,0,1,444,1,444,6.334999999999995e-289,879,50
452172,hsa17s12g00820,ptr16s13g00913,0.9490000000000001,548,28,0,1,548,1,548,0.0,1094,50
452190,hsa17s12g00852,ptr16s13g00948,0.902,1486,146,0,1,1486,1,1486,0.0,2794,50
452759,hsa17s12g00054,ptr16s13g00065,1.0,260,0,0,1,260,1,260,1.4449999999999993e-187,576,50
452764,hsa17s12g00086,ptr16s13g00098,0.904,299,29,0,1,299,1,299,1.7519999999999994e-183,566,50
452768,hsa17s12g00086,ptr16s13g00574,0.48700000000000004,167,82,0,31,197,17,177,2.141e-40,152,25
452770,hsa17s12g00566,ptr16s13g00344,0.965,404,14,0,1,404,1,404,2.6319999999999983e-270,823,50
452869,hsa17s12g00598,ptr16s13g00311,0.534,210,58,0,1,126,1,210,7.995999999999998e-65,214,50
452872,hsa17s12g00504,ptr16s13g00398,0.747,312,79,0,1,312,1,312,3.317999999999999e-151,474,50
452873,hsa17s12g00504,ptr16s13g00401,0.7070000000000001,312,91,0,1,312,1,312,5.993999999999998e-141,444,25
452874,hsa17s12g00504,ptr16s13g00397,0.672,309,101,0,1,309,1,309,1.0759999999999996e-130,415,25
452875,hsa17s12g00504,ptr16s13g00399,0.654,310,107,0,1,310,1,310,1.3559999999999996e-126,403,25
452876,hsa17s12g00504,ptr16s13g00396,0.659,306,104,0,1,306,1,306,6.539999999999998e-126,401,25
452877,hsa17s12g00504,ptr16s13g00400,0.643,312,111,0,1,312,1,312,1.5219999999999996e-124,397,10
452884,hsa17s12g00504,ptr16s13g00402,0.457,302,163,0,2,303,4,305,4.596999999999999e-74,251,10
452900,hsa17s12g00504,ptr16s13g00403,0.435,304,170,0,2,305,29,330,3.6159999999999993e-69,237,10
453112,hsa17s12g00504,ptr16s13g00567,0.376,296,181,0,1,296,3,293,6.815e-53,189,10
453159,hsa17s12g00504,ptr16s13g00571,0.284,305,190,0,1,305,2,267,4.571e-32,128,10
453172,hsa17s12g00536,ptr16s13g00372,0.922,208,16,0,1,208,1,208,6.319999999999998e-129,404,50
453174,hsa17s12g00536,ptr16s13g00371,0.833,140,23,0,60,199,12,151,3.3689999999999995e-73,243,25
454554,hsa17s12g00697,ptr16s13g00770,0.934,156,10,0,1,156,1,156,3.456e-96,308,50
454556,hsa17s12g00729,ptr16s13g00806,0.935,99,6,0,1,99,1,99,1.441e-58,196,50
454558,hsa17s12g00953,ptr16s13g01055,0.9490000000000001,164,8,0,1,164,1,164,6.153999999999999e-104,329,50
454559,hsa17s12g00985,ptr16s13g01087,0.96,162,6,0,1,162,147,308,4.078999999999999e-104,329,50
455394,hsa17s12g00765,ptr16s13g00856,0.953,181,8,0,1,181,1,181,6.420999999999999e-116,364,50
455396,hsa17s12g00765,ptr16s13g00556,0.619,181,69,0,1,181,1,181,3.4429999999999994e-66,221,25
455404,hsa17s12g00765,ptr16s13g01035,0.456,177,87,0,5,181,3,163,7.026e-41,148,25
455451,hsa17s12g00797,ptr16s13g00890,0.9470000000000001,661,35,0,1,661,1,661,0.0,1316,50
455530,hsa17s12g00797,ptr16s13g01041,0.311,282,173,0,55,306,165,446,1.142e-32,137,25
455594,hsa17s12g00797,ptr16s13g01011,0.324,207,134,0,55,253,97,303,9.476e-24,108,25
455603,hsa17s12g00797,ptr16s13g00659,0.259,291,184,0,55,303,90,380,6.705e-23,105,25
455606,hsa17s12g00797,ptr16s13g00435,0.268,274,187,0,61,334,131,386,8.866e-23,105,25
457081,hsa17s12g00347,ptr16s13g00556,0.948,129,7,0,1,129,1,129,9.036999999999999e-79,259,50
457086,hsa17s12g00347,ptr16s13g00856,0.6779999999999999,129,41,0,1,129,1,129,3.361e-50,177,25
457088,hsa17s12g00347,ptr16s13g01035,0.655,127,38,0,3,129,1,111,6.328e-47,167,25
457118,hsa17s12g00827,ptr16s13g00920,0.9359999999999999,315,20,0,1,313,1,315,8.185999999999997e-202,620,50
457134,hsa17s12g00859,ptr16s13g00955,0.968,470,15,0,1,470,1,470,2.621e-316,959,50
457140,hsa17s12g00859,ptr16s13g00885,0.46,479,230,0,38,464,444,922,2.1309999999999995e-122,399,25
458310,hsa17s12g00906,ptr16s13g01008,0.971,109,3,0,1,109,1,109,5.059999999999998e-69,225,50
459870,hsa17s12g00120,ptr16s13g00141,0.823,171,30,0,1,171,1,171,6.546999999999998e-91,292,50
459872,hsa17s12g00152,ptr16s13g00181,0.951,422,21,0,1,422,1,422,1.818999999999999e-277,844,50
460047,hsa17s12g00060,ptr16s13g00073,0.883,256,29,0,1,256,308,560,8.948999999999999e-152,472,50
460049,hsa17s12g00092,ptr16s13g00105,0.991,135,1,0,1,135,1,135,3.4539999999999994e-89,285,50
460059,hsa17s12g00508,ptr16s13g00396,0.905,309,29,0,1,309,1,309,7.522999999999996e-190,585,50
460060,hsa17s12g00508,ptr16s13g00397,0.7859999999999999,309,66,0,1,309,1,309,1.3109999999999996e-159,498,25
460061,hsa17s12g00508,ptr16s13g00401,0.667,306,102,0,1,306,1,306,3.726999999999999e-128,407,25
460062,hsa17s12g00508,ptr16s13g00400,0.648,305,107,0,1,305,1,305,7.978999999999999e-123,392,25
460063,hsa17s12g00508,ptr16s13g00399,0.629,305,113,0,1,305,1,305,4.838999999999999e-118,378,25
460064,hsa17s12g00508,ptr16s13g00398,0.616,306,117,0,1,306,1,306,3.579999999999999e-115,370,10
460081,hsa17s12g00508,ptr16s13g00402,0.456,302,164,0,2,303,4,305,7.656999999999998e-74,250,10
460126,hsa17s12g00508,ptr16s13g00403,0.436,303,169,0,3,305,30,330,3.2259999999999995e-69,237,10
460306,hsa17s12g00508,ptr16s13g00567,0.38,294,179,0,3,296,5,293,2.4129999999999998e-53,190,10
460359,hsa17s12g00540,ptr16s13g00368,0.9570000000000001,144,6,0,1,144,1,144,1.8139999999999998e-91,292,50
460725,hsa17s12g00389,ptr16s13g00515,0.87,170,22,0,1,170,1,169,5.830999999999999e-97,309,50
460728,hsa17s12g00613,ptr16s13g00294,0.9490000000000001,1718,88,0,1,1718,1,1717,0.0,3422,50
460729,hsa17s12g00645,ptr16s13g00709,0.9520000000000001,134,6,0,1,134,1,134,4.511999999999999e-84,270,50
463074,hsa17s12g00565,ptr16s13g00345,0.951,317,15,0,1,317,1,317,6.212999999999998e-207,635,50
463075,hsa17s12g00565,ptr16s13g00346,0.562,313,137,0,5,317,1,313,5.797999999999998e-104,338,25
463076,hsa17s12g00565,ptr16s13g00393,0.546,317,143,0,1,317,1,317,1.6589999999999996e-101,331,25
467632,hsa17s12g00764,ptr16s13g00855,0.9329999999999999,2785,187,0,1,2785,1,2785,0.0,5441,50
468245,hsa17s12g00501,ptr16s13g00401,0.72,311,87,0,1,310,1,311,5.878999999999998e-144,453,50
468246,hsa17s12g00501,ptr16s13g00399,0.705,308,91,0,1,308,1,308,1.7339999999999997e-138,437,25
468247,hsa17s12g00501,ptr16s13g00400,0.6890000000000001,305,95,0,1,305,1,305,3.723999999999999e-133,422,25
468248,hsa17s12g00501,ptr16s13g00397,0.677,307,99,0,1,307,1,307,5.730999999999999e-131,415,25
468249,hsa17s12g00501,ptr16s13g00396,0.654,307,106,0,1,307,1,307,4.3209999999999986e-125,398,25
468250,hsa17s12g00501,ptr16s13g00398,0.629,312,115,0,1,312,1,312,5.436e-121,387,10
468255,hsa17s12g00501,ptr16s13g00402,0.45799999999999996,310,167,0,3,311,5,314,1.633e-76,258,10
468265,hsa17s12g00501,ptr16s13g00403,0.44799999999999995,303,166,0,3,305,30,330,5.045999999999999e-72,245,10
468484,hsa17s12g00501,ptr16s13g00567,0.379,294,179,0,3,296,5,293,4.990999999999999e-53,190,10
468531,hsa17s12g00501,ptr16s13g00571,0.285,298,184,0,1,298,2,260,2.871e-31,126,10
468545,hsa17s12g00757,ptr16s13g00847,0.9590000000000001,293,12,0,1,293,1,293,9.351999999999995e-193,593,50
468887,hsa17s12g00936,ptr16s13g01040,0.83,334,49,0,1,334,1,292,4.196999999999999e-185,573,50
468890,hsa17s12g00936,ptr16s13g01133,0.509,332,157,0,3,334,20,340,2.638999999999999e-96,317,25
468892,hsa17s12g00936,ptr16s13g01039,0.506,333,163,0,1,333,1,331,1.2669999999999996e-95,315,25
468895,hsa17s12g00968,ptr16s13g01069,0.904,1068,102,0,1,1068,1,1068,0.0,2014,50
470210,hsa17s12g00567,ptr16s13g00342,0.983,712,12,0,1,712,1,712,0.0,1477,50
470255,hsa17s12g00567,ptr16s13g01142,0.255,360,260,0,329,688,183,532,3.928e-29,126,25
470284,hsa17s12g00567,ptr16s13g01147,0.24600000000000002,351,234,0,335,685,202,513,7.466000000000001e-26,115,25
470299,hsa17s12g00567,ptr16s13g01145,0.23800000000000002,355,218,0,345,699,163,449,4.902e-24,109,25
470305,hsa17s12g00567,ptr16s13g01093,0.298,236,156,0,453,688,5,227,1.494e-23,108,25
470472,hsa17s12g00599,ptr16s13g00310,0.982,303,5,0,1,303,1,303,1.9359999999999994e-205,630,50
470476,hsa17s12g00599,ptr16s13g00382,0.39399999999999996,330,175,0,6,294,4,333,3.0739999999999994e-65,225,25
470479,hsa17s12g00599,ptr16s13g00829,0.409,289,165,0,6,294,192,472,2.902e-59,207,25
470513,hsa17s12g00599,ptr16s13g00266,0.341,229,145,0,5,233,221,441,3.592e-32,128,25
470520,hsa17s12g00599,ptr16s13g00046,0.27,300,213,0,5,297,218,517,3.5089999999999997e-28,116,25
471324,hsa17s12g00892,ptr16s13g00990,0.9620000000000001,598,23,0,1,598,1,597,0.0,1212,50
471412,hsa17s12g00490,ptr16s13g00408,0.7040000000000001,88,23,0,1,78,31,118,2.502e-35,127,50
471414,hsa17s12g00682,ptr16s13g00748,0.946,847,46,0,1,847,43,889,0.0,1684,50
471427,hsa17s12g00714,ptr16s13g00502,0.506,522,254,0,58,573,100,621,1.4359999999999996e-152,492,50
471441,hsa17s12g00714,ptr16s13g00050,0.355,507,324,0,68,574,64,567,1.0369999999999999e-85,296,25
471444,hsa17s12g00714,ptr16s13g01129,0.414,272,156,0,71,342,94,360,6.658e-53,198,25
471445,hsa17s12g00714,ptr16s13g01128,0.341,202,129,0,349,545,1,202,1.221e-25,113,25
471447,hsa17s12g00588,ptr16s13g00322,0.9059999999999999,389,36,0,13,401,15,403,8.172999999999995e-241,737,50
472806,hsa17s12g00302,ptr16s13g00609,0.691,349,85,0,12,360,1,275,4.3949999999999983e-153,483,50
472807,hsa17s12g00334,ptr16s13g00569,1.0,438,0,0,1,438,1,438,1.782999999999999e-308,935,50
472813,hsa17s12g00334,ptr16s13g01145,0.34700000000000003,327,210,0,105,427,2,328,4.872e-50,186,25
472836,hsa17s12g00334,ptr16s13g01147,0.258,469,252,0,96,436,1,469,1.991e-43,166,25
472841,hsa17s12g00334,ptr16s13g01144,0.284,391,225,0,113,427,12,402,2.2489999999999998e-42,163,25
472920,hsa17s12g00334,ptr16s13g01142,0.46399999999999997,167,87,0,262,424,447,613,7.825e-36,143,25
472968,hsa17s12g00334,ptr16s13g01146,0.43700000000000006,166,79,0,262,427,374,515,4.4839999999999995e-32,132,10
473164,hsa17s12g00851,ptr16s13g00947,0.9640000000000001,147,5,0,1,147,20,166,2.0189999999999998e-94,301,50
474762,hsa17s12g00013,ptr16s13g00015,1.0,386,0,0,1,386,1,386,1.1319999999999995e-270,823,50
475504,hsa17s12g00035,ptr16s13g00044,0.943,552,31,0,1,552,1,552,0.0,1094,50
476092,hsa17s12g00021,ptr16s13g00026,1.0,305,0,0,1,305,1,305,1.0739999999999997e-211,648,50
479332,hsa17s12g00041,ptr16s13g00049,0.968,377,12,0,1,377,1,377,1.6149999999999992e-252,770,50
479431,hsa17s12g00274,ptr16s13g00642,0.907,110,10,0,48,157,1,110,1.2549999999999998e-62,211,50
479433,hsa17s12g01010,ptr16s13g01121,0.9840000000000001,604,10,0,1,603,1,604,0.0,1256,50
479442,hsa17s12g01010,ptr16s13g00386,0.332,471,294,0,53,523,29,469,1.4779999999999997e-69,249,25
479511,hsa17s12g00083,ptr16s13g00096,0.895,1190,125,0,1,1190,1,1187,0.0,2218,50
480357,hsa17s12g00636,ptr16s13g00268,0.93,1076,75,0,1,1076,1,1076,0.0,2097,50
480393,hsa17s12g00668,ptr16s13g00732,0.955,223,10,0,3,225,2,224,1.3319999999999995e-144,450,50
480396,hsa17s12g00668,ptr16s13g00381,0.425,205,112,0,20,224,33,227,1.0109999999999998e-42,156,25
480408,hsa17s12g00668,ptr16s13g01013,0.44299999999999995,174,95,0,18,191,7,178,2.0219999999999997e-37,140,25
480432,hsa17s12g00668,ptr16s13g00037,0.379,180,106,0,20,191,547,726,1.07e-29,118,25
480434,hsa17s12g00668,ptr16s13g00048,0.345,205,115,0,20,224,14,189,1.993e-29,117,25
480508,hsa17s12g00929,ptr16s13g01032,0.96,251,10,0,1,251,1,251,1.3069999999999996e-164,509,50
481061,hsa17s12g00288,ptr16s13g00627,0.963,523,19,0,1,523,1,523,0.0,1062,50
481065,hsa17s12g00288,ptr16s13g00759,0.547,280,125,0,221,498,129,408,3.407999999999999e-85,293,25
481298,hsa17s12g00676,ptr16s13g00741,0.884,357,40,0,1,344,1,357,1.845999999999999e-214,658,50
